id	label
13647	0
13648	0
13649	0
13650	0
13651	1
13652	1
13653	1
13654	0
13655	0
13656	1
13657	1
13658	0
13659	0
13660	1
13661	0
13662	0
13663	0
13664	0
13665	1
13666	0
13667	0
13668	0
13669	1
13670	1
13671	0
13672	1
13673	0
13674	0
13675	0
13676	0
13677	1
13678	0
13679	1
13680	0
13681	0
13682	0
13683	1
13684	1
13685	0
13686	0
13687	1
13688	0
13689	1
13690	0
13691	1
13692	1
13693	1
13694	1
13695	0
13696	1
13697	1
13698	0
13699	1
13700	0
13701	0
13702	0
13703	1
13704	1
13705	1
13706	0
13707	1
13708	0
13709	0
13710	0
13711	0
13712	1
13713	1
13714	0
13715	0
13716	1
13717	0
13718	1
13719	0
13720	0
13721	0
13722	1
13723	1
13724	0
13725	1
13726	0
13727	1
13728	0
13729	0
13730	0
13731	1
13732	1
13733	1
13734	0
13735	1
13736	0
13737	0
13738	1
13739	1
13740	0
13741	1
13742	1
13743	0
13744	1
13745	0
13746	1
13747	0
13748	0
13749	1
13750	1
13751	1
13752	0
13753	0
13754	1
13755	1
13756	1
13757	1
13758	0
13759	0
13760	0
13761	1
13762	0
13763	0
13764	0
13765	1
13766	0
13767	1
13768	0
13769	0
13770	0
13771	0
13772	0
13773	1
13774	1
13775	1
13776	1
13777	0
13778	1
13779	1
13780	1
13781	0
13782	0
13783	0
13784	0
13785	0
13786	0
13787	1
13788	0
13789	0
13790	0
13791	0
13792	0
13793	1
13794	0
13795	1
13796	0
13797	0
13798	0
13799	0
13800	1
13801	1
13802	1
13803	0
13804	1
13805	1
13806	1
13807	0
13808	0
13809	0
13810	0
13811	1
13812	0
13813	0
13814	0
13815	1
13816	0
13817	0
13818	0
13819	1
13820	1
13821	0
13822	0
13823	1
13824	1
13825	0
13826	0
13827	0
13828	0
13829	1
13830	1
13831	0
13832	0
13833	0
13834	1
13835	1
13836	0
13837	1
13838	0
13839	0
13840	1
13841	0
13842	0
13843	0
13844	0
13845	0
13846	0
13847	1
13848	1
13849	0
13850	0
13851	1
13852	1
13853	0
13854	1
13855	1
13856	0
13857	1
13858	0
13859	0
13860	0
13861	0
13862	1
13863	0
13864	1
13865	1
13866	1
13867	1
13868	0
13869	0
13870	1
13871	1
13872	1
13873	1
13874	0
13875	0
13876	1
13877	0
13878	0
13879	1
13880	0
13881	0
13882	0
13883	1
13884	0
13885	0
13886	0
13887	1
13888	1
13889	1
13890	0
13891	1
13892	1
13893	1
13894	0
13895	0
13896	0
13897	1
13898	1
13899	0
13900	1
13901	0
13902	0
13903	1
13904	0
13905	1
13906	1
13907	0
13908	0
13909	0
13910	0
13911	0
13912	1
13913	1
13914	0
13915	1
13916	1
13917	0
13918	0
13919	0
13920	0
13921	0
13922	0
13923	1
13924	0
13925	1
13926	0
13927	1
13928	0
13929	0
13930	0
13931	1
13932	1
13933	1
13934	0
13935	0
13936	0
13937	1
13938	0
13939	0
13940	1
13941	0
13942	1
13943	1
13944	0
13945	0
13946	0
13947	0
13948	1
13949	1
13950	0
13951	0
13952	1
13953	0
13954	0
13955	0
13956	1
13957	0
13958	0
13959	0
13960	1
13961	1
13962	1
13963	0
13964	1
13965	0
13966	1
13967	1
13968	0
13969	0
13970	0
13971	1
13972	0
13973	1
13974	0
13975	0
13976	0
13977	1
13978	0
13979	0
13980	1
13981	0
13982	0
13983	0
13984	1
13985	0
13986	0
13987	1
13988	0
13989	1
13990	0
13991	1
13992	0
13993	0
13994	0
13995	0
13996	0
13997	1
13998	1
13999	0
14000	1
14001	1
14002	0
14003	0
14004	1
14005	1
14006	1
14007	1
14008	0
14009	0
14010	0
14011	0
14012	1
14013	0
14014	1
14015	1
14016	0
14017	1
14018	1
14019	1
14020	0
14021	1
14022	1
14023	1
14024	0
14025	0
14026	0
14027	0
14028	0
14029	0
14030	1
14031	0
14032	0
14033	1
14034	0
14035	0
14036	1
14037	0
14038	1
14039	0
14040	1
14041	0
14042	1
14043	1
14044	0
14045	0
14046	1
14047	1
14048	0
14049	1
14050	0
14051	1
14052	0
14053	1
14054	0
14055	0
14056	0
14057	0
14058	1
14059	1
14060	1
14061	0
14062	1
14063	1
14064	1
14065	0
14066	0
14067	1
14068	0
14069	0
14070	0
14071	1
14072	0
14073	1
14074	1
14075	1
14076	1
14077	0
14078	0
14079	1
14080	1
14081	0
14082	1
14083	1
14084	0
14085	1
14086	1
14087	0
14088	0
14089	1
14090	0
14091	1
14092	0
14093	1
14094	1
14095	0
14096	1
14097	0
14098	0
14099	0
14100	0
14101	0
14102	1
14103	0
14104	0
14105	1
14106	1
14107	0
14108	0
14109	0
14110	0
14111	0
14112	1
14113	1
14114	0
14115	0
14116	0
14117	0
14118	0
14119	1
14120	1
14121	1
14122	1
14123	1
14124	1
14125	1
14126	1
14127	0
14128	1
14129	0
14130	1
14131	0
14132	0
14133	1
14134	0
14135	0
14136	0
14137	1
14138	1
14139	1
14140	0
14141	0
14142	0
14143	0
14144	0
14145	1
14146	1
14147	1
14148	0
14149	1
14150	0
14151	0
14152	1
14153	0
14154	1
14155	0
14156	0
14157	0
14158	0
14159	1
14160	0
14161	0
14162	0
14163	0
14164	0
14165	1
14166	1
14167	0
14168	0
14169	0
14170	1
14171	0
14172	0
14173	0
14174	1
14175	0
14176	1
14177	1
14178	0
14179	1
14180	1
14181	0
14182	1
14183	0
14184	0
14185	1
14186	1
14187	0
14188	0
14189	1
14190	0
14191	0
14192	0
14193	0
14194	1
14195	1
14196	1
14197	1
14198	0
14199	0
14200	1
14201	1
14202	1
14203	0
14204	0
14205	1
14206	1
14207	0
14208	0
14209	0
14210	0
14211	1
14212	0
14213	1
14214	0
14215	1
14216	1
14217	0
14218	1
14219	1
14220	0
14221	1
14222	0
14223	0
14224	0
14225	1
14226	0
14227	0
14228	1
14229	0
14230	0
14231	0
14232	1
14233	1
14234	1
14235	0
14236	0
14237	0
14238	0
14239	0
14240	0
14241	0
14242	1
14243	0
14244	0
14245	1
14246	1
14247	0
14248	0
14249	1
14250	1
14251	0
14252	1
14253	0
14254	1
14255	0
14256	1
14257	1
14258	1
14259	1
14260	1
14261	0
14262	0
14263	0
14264	0
14265	1
14266	0
14267	1
14268	1
14269	0
14270	0
14271	0
14272	1
14273	1
14274	0
14275	0
14276	1
14277	1
14278	0
14279	0
14280	0
14281	1
14282	1
14283	1
14284	1
14285	1
14286	1
14287	1
14288	1
14289	0
14290	1
14291	1
14292	1
14293	0
14294	0
14295	0
14296	0
14297	0
14298	1
14299	1
14300	0
14301	0
14302	1
14303	0
14304	1
14305	0
14306	1
14307	1
14308	1
14309	1
14310	1
14311	0
14312	1
14313	0
14314	0
14315	0
14316	0
14317	1
14318	1
14319	1
14320	1
14321	1
14322	0
14323	0
14324	1
14325	1
14326	0
14327	1
14328	0
14329	1
14330	0
14331	0
14332	1
14333	1
14334	0
14335	0
14336	1
14337	0
14338	0
14339	0
14340	1
14341	1
14342	0
14343	0
14344	0
14345	0
14346	0
14347	0
14348	1
14349	1
14350	1
14351	0
14352	1
14353	1
14354	1
14355	0
14356	1
14357	1
14358	1
14359	1
14360	1
14361	1
14362	1
14363	1
14364	0
14365	1
14366	1
14367	1
14368	1
14369	1
14370	1
14371	0
14372	1
14373	1
14374	1
14375	0
14376	0
14377	0
14378	0
14379	0
14380	1
14381	0
14382	0
14383	0
14384	0
14385	0
14386	1
14387	1
14388	0
14389	0
14390	1
14391	0
14392	0
14393	0
14394	1
14395	0
14396	1
14397	0
14398	1
14399	1
14400	0
14401	1
14402	0
14403	1
14404	1
14405	0
14406	1
14407	1
14408	0
14409	0
14410	0
14411	0
14412	1
14413	0
14414	0
14415	1
14416	0
14417	1
14418	1
14419	0
14420	0
14421	0
14422	0
14423	0
14424	1
14425	1
14426	1
14427	0
14428	0
14429	1
14430	0
14431	1
14432	1
14433	1
14434	1
14435	1
14436	1
14437	1
14438	1
14439	1
14440	1
14441	1
14442	1
14443	1
14444	0
14445	0
14446	1
14447	0
14448	0
14449	0
14450	0
14451	0
14452	0
14453	1
14454	1
14455	0
14456	0
14457	1
14458	1
14459	1
14460	1
14461	0
14462	0
14463	1
14464	1
14465	1
14466	0
14467	0
14468	1
14469	1
14470	1
14471	0
14472	1
14473	0
14474	0
14475	0
14476	0
14477	1
14478	0
14479	0
14480	0
14481	0
14482	0
14483	0
14484	0
14485	1
14486	0
14487	1
14488	0
14489	1
14490	1
14491	1
14492	1
14493	1
14494	0
14495	0
14496	0
14497	0
14498	0
14499	0
14500	0
14501	1
14502	1
14503	0
14504	1
14505	0
14506	1
14507	0
14508	0
14509	1
14510	0
14511	1
14512	0
14513	1
14514	0
14515	1
14516	0
14517	1
14518	1
14519	1
14520	1
14521	0
14522	0
14523	0
14524	0
14525	0
14526	0
14527	0
14528	1
14529	1
14530	0
14531	0
14532	1
14533	1
14534	0
14535	0
14536	0
14537	1
14538	1
14539	0
14540	0
14541	1
14542	0
14543	0
14544	0
14545	0
14546	0
14547	0
14548	0
14549	1
14550	1
14551	0
14552	0
14553	1
14554	0
14555	0
14556	0
14557	1
14558	0
14559	1
14560	0
14561	0
14562	1
14563	0
14564	0
14565	0
14566	1
14567	0
14568	0
14569	1
14570	1
14571	1
14572	1
14573	1
14574	1
14575	0
14576	1
14577	1
14578	0
14579	1
14580	0
14581	1
14582	1
14583	1
14584	0
14585	0
14586	1
14587	0
14588	0
14589	1
14590	0
14591	0
14592	0
14593	0
14594	0
14595	0
14596	0
14597	0
14598	0
14599	0
14600	0
14601	1
14602	0
14603	1
14604	1
14605	0
14606	1
14607	0
14608	0
14609	0
14610	0
14611	0
14612	0
14613	1
14614	1
14615	0
14616	1
14617	0
14618	0
14619	0
14620	1
14621	1
14622	1
14623	0
14624	1
14625	1
14626	0
14627	0
14628	0
14629	0
14630	0
14631	1
14632	0
14633	0
14634	0
14635	0
14636	1
14637	1
14638	1
14639	0
14640	1
14641	0
14642	0
14643	1
14644	1
14645	1
14646	1
14647	1
14648	1
14649	0
14650	0
14651	1
14652	0
14653	0
14654	0
14655	0
14656	1
14657	0
14658	0
14659	1
14660	1
14661	1
14662	1
14663	0
14664	1
14665	0
14666	0
14667	1
14668	0
14669	0
14670	1
14671	1
14672	1
14673	1
14674	0
14675	1
14676	0
14677	1
14678	0
14679	0
14680	0
14681	1
14682	0
14683	0
14684	1
14685	1
14686	0
14687	1
14688	0
14689	1
14690	0
14691	1
14692	0
14693	1
14694	0
14695	1
14696	0
14697	0
14698	0
14699	0
14700	0
14701	1
14702	1
14703	1
14704	1
14705	0
14706	0
14707	0
14708	0
14709	0
14710	0
14711	0
14712	0
14713	0
14714	0
14715	0
14716	1
14717	1
14718	1
14719	1
14720	0
14721	0
14722	0
14723	1
14724	1
14725	0
14726	0
14727	0
14728	0
14729	1
14730	1
14731	0
14732	1
14733	1
14734	1
14735	1
14736	0
14737	0
14738	0
14739	0
14740	1
14741	0
14742	0
14743	0
14744	1
14745	0
14746	0
14747	1
14748	1
14749	1
14750	0
14751	0
14752	0
14753	0
14754	1
14755	0
14756	0
14757	1
14758	0
14759	0
14760	0
14761	0
14762	1
14763	0
14764	0
14765	0
14766	1
14767	1
14768	1
14769	1
14770	1
14771	0
14772	0
14773	1
14774	0
14775	0
14776	1
14777	1
14778	0
14779	0
14780	0
14781	1
14782	1
14783	0
14784	0
14785	0
14786	1
14787	1
14788	1
14789	1
14790	1
14791	0
14792	1
14793	1
14794	0
14795	0
14796	1
14797	1
14798	1
14799	0
14800	0
14801	0
14802	0
14803	1
14804	0
14805	0
14806	0
14807	1
14808	0
14809	1
14810	1
14811	1
14812	0
14813	0
14814	1
14815	1
14816	0
14817	1
14818	1
14819	1
14820	1
14821	0
14822	0
14823	1
14824	0
14825	1
14826	1
14827	1
14828	0
14829	1
14830	1
14831	0
14832	1
14833	1
14834	0
14835	1
14836	0
14837	0
14838	0
14839	0
14840	0
14841	1
14842	1
14843	1
14844	0
14845	0
14846	1
14847	0
14848	0
14849	1
14850	0
14851	0
14852	0
14853	0
14854	0
14855	1
14856	0
14857	0
14858	1
14859	0
14860	0
14861	1
14862	1
14863	0
14864	1
14865	1
14866	1
14867	1
14868	0
14869	1
14870	0
14871	1
14872	1
14873	1
14874	0
14875	1
14876	0
14877	0
14878	1
14879	0
14880	0
14881	0
14882	0
14883	0
14884	1
14885	0
14886	1
14887	0
14888	1
14889	1
14890	0
14891	1
14892	0
14893	1
14894	0
14895	0
14896	0
14897	0
14898	1
14899	0
14900	1
14901	0
14902	0
14903	0
14904	0
14905	0
14906	0
14907	1
14908	0
14909	1
14910	0
14911	0
14912	0
14913	1
14914	0
14915	0
14916	0
14917	0
14918	1
14919	1
14920	0
14921	1
14922	0
14923	0
14924	0
14925	1
14926	0
14927	0
14928	1
14929	0
14930	0
14931	0
14932	1
14933	1
14934	0
14935	0
14936	0
14937	1
14938	1
14939	1
14940	0
14941	1
14942	1
14943	0
14944	1
14945	1
14946	1
14947	0
14948	1
14949	1
14950	0
14951	1
14952	0
14953	1
14954	0
14955	0
14956	0
14957	1
14958	1
14959	0
14960	0
14961	0
14962	1
14963	0
14964	0
14965	1
14966	0
14967	0
14968	0
14969	0
14970	0
14971	1
14972	1
14973	0
14974	1
14975	1
14976	0
14977	0
14978	1
14979	0
14980	1
14981	0
14982	0
14983	1
14984	1
14985	1
14986	0
14987	0
14988	1
14989	0
14990	1
14991	1
14992	1
14993	0
14994	0
14995	0
14996	1
14997	0
14998	0
14999	0
15000	1
15001	1
15002	1
15003	1
15004	1
15005	1
15006	1
15007	0
15008	0
15009	0
15010	0
15011	0
15012	0
15013	0
15014	1
15015	0
15016	1
15017	0
15018	0
15019	0
15020	1
15021	0
15022	0
15023	0
15024	1
15025	1
15026	0
15027	0
15028	0
15029	1
15030	1
15031	0
15032	0
15033	0
15034	0
15035	0
15036	1
15037	0
15038	0
15039	0
15040	0
15041	0
15042	1
15043	1
15044	0
15045	0
15046	0
15047	1
15048	1
15049	0
15050	0
15051	0
15052	0
15053	1
15054	0
15055	0
15056	1
15057	0
15058	0
15059	0
15060	0
15061	0
15062	0
15063	0
15064	0
15065	1
15066	1
15067	1
15068	0
15069	1
15070	0
15071	0
15072	1
15073	1
15074	0
15075	0
15076	0
15077	0
15078	1
15079	1
15080	1
15081	0
15082	1
15083	1
15084	0
15085	1
15086	1
15087	0
15088	1
15089	0
15090	0
15091	0
15092	0
15093	0
15094	0
15095	1
15096	0
15097	1
15098	1
15099	0
15100	0
15101	0
15102	0
15103	0
15104	0
15105	1
15106	1
15107	1
15108	0
15109	0
15110	0
15111	1
15112	0
15113	0
15114	0
15115	1
15116	0
15117	0
15118	1
15119	0
15120	0
15121	0
15122	0
15123	0
15124	0
15125	1
15126	1
15127	1
15128	1
15129	1
15130	0
15131	0
15132	0
15133	1
15134	0
15135	0
15136	1
15137	1
15138	0
15139	0
15140	1
15141	1
15142	1
15143	1
15144	0
15145	0
15146	1
15147	0
15148	1
15149	1
15150	0
15151	1
15152	1
15153	1
15154	0
15155	1
15156	1
15157	0
15158	0
15159	1
15160	0
15161	1
15162	0
15163	1
15164	1
15165	0
15166	0
15167	1
15168	1
15169	1
15170	0
15171	0
15172	1
15173	1
15174	1
15175	1
15176	1
15177	1
15178	0
15179	1
15180	1
15181	0
15182	1
15183	0
15184	0
15185	1
15186	0
15187	0
15188	0
15189	0
15190	0
15191	0
15192	0
15193	0
15194	0
15195	0
15196	0
15197	0
15198	1
15199	0
15200	0
15201	0
15202	0
15203	1
15204	0
15205	1
15206	1
15207	0
15208	1
15209	0
15210	0
15211	0
15212	1
15213	1
15214	0
15215	0
15216	0
15217	1
15218	1
15219	1
15220	0
15221	0
15222	0
15223	0
15224	1
15225	0
15226	0
15227	1
15228	1
15229	1
15230	0
15231	0
15232	1
15233	0
15234	1
15235	0
15236	1
15237	1
15238	1
15239	1
15240	0
15241	0
15242	0
15243	0
15244	0
15245	1
15246	0
15247	1
15248	1
15249	0
15250	0
15251	0
15252	0
15253	1
15254	0
15255	0
15256	0
15257	1
15258	1
15259	1
15260	0
15261	0
15262	1
15263	0
15264	1
15265	0
15266	0
15267	1
15268	1
15269	1
15270	1
15271	0
15272	1
15273	0
15274	1
15275	1
15276	1
15277	0
15278	0
15279	1
15280	1
15281	0
15282	0
15283	0
15284	1
15285	0
15286	0
15287	0
15288	0
15289	1
15290	1
15291	0
15292	0
15293	0
15294	0
15295	1
15296	0
15297	1
15298	1
15299	1
15300	1
15301	0
15302	1
15303	0
15304	0
15305	1
15306	0
15307	1
15308	1
15309	0
15310	1
15311	0
15312	1
15313	1
15314	0
15315	0
15316	0
15317	0
15318	0
15319	1
15320	1
15321	1
15322	0
15323	0
15324	1
15325	1
15326	0
15327	0
15328	1
15329	1
15330	1
15331	0
15332	0
15333	0
15334	0
15335	0
15336	0
15337	1
15338	1
15339	1
15340	0
15341	0
15342	1
15343	1
15344	1
15345	0
15346	0
15347	0
15348	0
15349	0
15350	0
15351	0
15352	0
15353	0
15354	1
15355	0
15356	0
15357	1
15358	0
15359	1
15360	1
15361	0
15362	0
15363	0
15364	1
15365	1
15366	1
15367	0
15368	0
15369	0
15370	1
15371	0
15372	0
15373	0
15374	0
15375	1
15376	1
15377	0
15378	1
15379	0
15380	0
15381	0
15382	1
15383	0
15384	0
15385	1
15386	0
15387	1
15388	0
15389	0
15390	0
15391	1
15392	1
15393	0
15394	0
15395	0
15396	1
15397	0
15398	1
15399	1
15400	1
15401	0
15402	0
15403	0
15404	0
15405	0
15406	0
15407	1
15408	1
15409	0
15410	0
15411	0
15412	0
15413	1
15414	0
15415	0
15416	1
15417	0
15418	0
15419	1
15420	1
15421	1
15422	1
15423	0
15424	0
15425	0
15426	0
15427	0
15428	0
15429	0
15430	0
15431	1
15432	1
15433	0
15434	0
15435	0
15436	1
15437	0
15438	0
15439	0
15440	1
15441	0
15442	0
15443	0
15444	0
15445	1
15446	1
15447	0
15448	1
15449	0
15450	1
15451	0
15452	0
15453	0
15454	0
15455	0
15456	1
15457	0
15458	1
15459	0
15460	1
15461	0
15462	1
15463	1
15464	0
15465	0
15466	0
15467	1
15468	0
15469	1
15470	1
15471	1
15472	0
15473	1
15474	0
15475	1
15476	0
15477	1
15478	0
15479	1
15480	0
15481	0
15482	0
15483	1
15484	1
15485	1
15486	1
15487	1
15488	1
15489	1
15490	0
15491	0
15492	0
15493	1
15494	0
15495	0
15496	0
15497	1
15498	0
15499	0
15500	1
15501	1
15502	1
15503	0
15504	1
15505	0
15506	1
15507	0
15508	0
15509	0
15510	1
15511	1
15512	0
15513	1
15514	0
15515	0
15516	0
15517	1
15518	0
15519	0
15520	1
15521	1
15522	0
15523	1
15524	0
15525	1
15526	1
15527	0
15528	1
15529	0
15530	0
15531	1
15532	1
15533	1
15534	1
15535	1
15536	0
15537	1
15538	1
15539	0
15540	0
15541	0
15542	1
15543	0
15544	0
15545	0
15546	0
15547	0
15548	0
15549	1
15550	0
15551	1
15552	1
15553	1
15554	0
15555	0
15556	0
15557	0
15558	0
15559	1
15560	1
15561	0
15562	0
15563	1
15564	0
15565	1
15566	0
15567	1
15568	1
15569	0
15570	0
15571	1
15572	1
15573	0
15574	0
15575	0
15576	0
15577	1
15578	1
15579	1
15580	1
15581	1
15582	1
15583	1
15584	0
15585	1
15586	1
15587	1
15588	1
15589	1
15590	1
15591	1
15592	1
15593	0
15594	1
15595	0
15596	0
15597	1
15598	1
15599	1
15600	0
15601	1
15602	1
15603	0
15604	1
15605	0
15606	0
15607	1
15608	0
15609	1
15610	0
15611	0
15612	0
15613	0
15614	1
15615	1
15616	1
15617	1
15618	1
15619	0
15620	1
15621	1
15622	1
15623	0
15624	1
15625	1
15626	0
15627	0
15628	0
15629	1
15630	0
15631	0
15632	0
15633	0
15634	0
15635	0
15636	0
15637	0
15638	0
15639	1
15640	0
15641	0
15642	0
15643	0
15644	0
15645	0
15646	0
15647	1
15648	0
15649	0
15650	1
15651	0
15652	1
15653	0
15654	1
15655	1
15656	1
15657	0
15658	1
15659	0
15660	0
15661	1
15662	0
15663	0
15664	1
15665	0
15666	0
15667	0
15668	1
15669	1
15670	0
15671	1
15672	0
15673	0
15674	1
15675	1
15676	1
15677	0
15678	1
15679	0
15680	1
15681	0
15682	1
15683	1
15684	0
15685	0
15686	1
15687	1
15688	0
15689	1
15690	0
15691	0
15692	1
15693	1
15694	1
15695	0
15696	0
15697	0
15698	1
15699	0
15700	1
15701	1
15702	1
15703	1
15704	1
15705	1
15706	1
15707	1
15708	1
15709	1
15710	0
15711	1
15712	0
15713	1
15714	0
15715	0
15716	0
15717	1
15718	1
15719	0
15720	0
15721	0
15722	1
15723	0
15724	1
15725	0
15726	0
15727	0
15728	1
15729	1
15730	1
15731	0
15732	0
15733	0
15734	0
15735	0
15736	1
15737	0
15738	0
15739	1
15740	0
15741	0
15742	1
15743	1
15744	0
15745	0
15746	1
15747	0
15748	0
15749	0
15750	0
15751	1
15752	1
15753	1
15754	0
15755	1
15756	1
15757	0
15758	0
15759	1
15760	1
15761	1
15762	0
15763	1
15764	0
15765	0
15766	0
15767	1
15768	1
15769	1
15770	0
15771	1
15772	1
15773	1
15774	0
15775	0
15776	1
15777	0
15778	0
15779	1
15780	1
15781	1
15782	0
15783	1
15784	0
15785	0
15786	0
15787	1
15788	0
15789	0
15790	1
15791	0
15792	0
15793	1
15794	0
15795	1
15796	1
15797	0
15798	1
15799	1
15800	1
15801	0
15802	1
15803	0
15804	1
15805	1
15806	0
15807	0
15808	0
15809	0
15810	0
15811	0
15812	0
15813	0
15814	0
15815	0
15816	0
15817	0
15818	0
15819	1
15820	0
15821	0
15822	0
15823	0
15824	0
15825	1
15826	0
15827	0
15828	1
15829	0
15830	0
15831	1
15832	0
15833	0
15834	1
15835	0
15836	0
15837	0
15838	0
15839	0
15840	1
15841	1
15842	0
15843	0
15844	0
15845	0
15846	1
15847	1
15848	1
15849	1
15850	0
15851	0
15852	0
15853	1
15854	0
15855	0
15856	0
15857	0
15858	1
15859	0
15860	0
15861	0
15862	1
15863	1
15864	1
15865	1
15866	0
15867	0
15868	1
15869	1
15870	0
15871	1
15872	0
15873	0
15874	0
15875	0
15876	0
15877	1
15878	0
15879	0
15880	0
15881	0
15882	0
15883	0
15884	0
15885	0
15886	1
15887	0
15888	1
15889	0
15890	0
15891	0
15892	0
15893	1
15894	1
15895	1
15896	0
15897	1
15898	0
15899	0
15900	1
15901	0
15902	1
15903	1
15904	0
15905	0
15906	0
15907	0
15908	0
15909	0
15910	0
15911	0
15912	1
15913	1
15914	1
15915	0
15916	1
15917	0
15918	0
15919	1
15920	0
15921	0
15922	1
15923	1
15924	0
15925	1
15926	0
15927	0
15928	0
15929	0
15930	0
15931	0
15932	0
15933	1
15934	0
15935	1
15936	0
15937	1
15938	1
15939	1
15940	1
15941	0
15942	0
15943	1
15944	1
15945	1
15946	0
15947	1
15948	0
15949	1
15950	0
15951	1
15952	0
15953	0
15954	1
15955	0
15956	0
15957	1
15958	0
15959	0
15960	0
15961	0
15962	1
15963	0
15964	0
15965	1
15966	0
15967	1
15968	1
15969	1
15970	0
15971	0
15972	0
15973	1
15974	0
15975	1
15976	0
15977	0
15978	0
15979	1
15980	1
15981	0
15982	0
15983	1
15984	1
15985	0
15986	0
15987	0
15988	1
15989	0
15990	0
15991	0
15992	1
15993	0
15994	0
15995	1
15996	0
15997	0
15998	1
15999	0
16000	1
16001	1
16002	0
16003	1
16004	0
16005	0
16006	1
16007	0
16008	0
16009	0
16010	1
16011	1
16012	0
16013	1
16014	1
16015	1
16016	1
16017	1
16018	1
16019	0
16020	0
16021	1
16022	1
16023	0
16024	1
16025	1
16026	1
16027	0
16028	0
16029	1
16030	0
16031	1
16032	1
16033	0
16034	1
16035	0
16036	0
16037	0
16038	1
16039	1
16040	1
16041	1
16042	0
16043	1
16044	0
16045	1
16046	0
16047	0
16048	1
16049	1
16050	1
16051	1
16052	0
16053	1
16054	1
16055	1
16056	1
16057	0
16058	0
16059	1
16060	0
16061	0
16062	1
16063	1
16064	0
16065	0
16066	1
16067	1
16068	1
16069	0
16070	1
16071	0
16072	0
16073	0
16074	0
16075	1
16076	1
16077	1
16078	0
16079	1
16080	1
16081	0
16082	1
16083	0
16084	1
16085	1
16086	0
16087	1
16088	0
16089	1
16090	0
16091	1
16092	1
16093	0
16094	1
16095	1
16096	1
16097	0
16098	1
16099	1
16100	0
16101	1
16102	1
16103	1
16104	1
16105	1
16106	1
16107	0
16108	0
16109	1
16110	0
16111	0
16112	1
16113	0
16114	1
16115	0
16116	1
16117	0
16118	1
16119	0
16120	0
16121	0
16122	1
16123	0
16124	0
16125	0
16126	1
16127	0
16128	0
16129	0
16130	1
16131	0
16132	1
16133	0
16134	0
16135	1
16136	0
16137	0
16138	0
16139	0
16140	0
16141	0
16142	0
16143	1
16144	1
16145	0
16146	0
16147	1
16148	1
16149	1
16150	0
16151	1
16152	0
16153	0
16154	1
16155	1
16156	1
16157	0
16158	0
16159	0
16160	1
16161	1
16162	0
16163	0
16164	0
16165	0
16166	1
16167	0
16168	0
16169	1
16170	0
16171	1
16172	0
16173	1
16174	0
16175	1
16176	1
16177	0
16178	0
16179	0
16180	0
16181	1
16182	0
16183	1
16184	0
16185	0
16186	0
16187	1
16188	1
16189	0
16190	0
16191	0
16192	1
16193	0
16194	1
16195	0
16196	1
16197	1
16198	1
16199	0
16200	1
16201	1
16202	0
16203	1
16204	1
16205	1
16206	1
16207	0
16208	0
16209	1
16210	1
16211	0
16212	1
16213	0
16214	0
16215	0
16216	0
16217	1
16218	0
16219	0
16220	1
16221	1
16222	1
16223	0
16224	1
16225	1
16226	1
16227	0
16228	1
16229	0
16230	1
16231	1
16232	1
16233	0
16234	0
16235	1
16236	0
16237	0
16238	0
16239	0
16240	1
16241	0
16242	1
16243	0
16244	1
16245	0
16246	1
16247	1
16248	0
16249	1
16250	1
16251	0
16252	0
16253	1
16254	0
16255	1
16256	0
16257	1
16258	0
16259	0
16260	0
16261	1
16262	1
16263	1
16264	0
16265	0
16266	0
16267	0
16268	0
16269	1
16270	0
16271	1
16272	0
16273	0
16274	1
16275	1
16276	1
16277	0
16278	0
16279	1
16280	1
16281	0
16282	0
16283	1
16284	1
16285	0
16286	0
16287	0
16288	0
16289	1
16290	0
16291	0
16292	1
16293	1
16294	1
16295	1
16296	0
16297	0
16298	1
16299	0
16300	0
16301	0
16302	0
16303	0
16304	0
16305	0
16306	0
16307	0
16308	0
16309	1
16310	0
16311	1
16312	0
16313	1
16314	0
16315	1
16316	0
16317	1
16318	1
16319	0
16320	0
16321	0
16322	1
16323	0
16324	1
16325	1
16326	0
16327	1
16328	0
16329	1
16330	1
16331	0
16332	0
16333	0
16334	0
16335	0
16336	1
16337	0
16338	1
16339	0
16340	0
16341	0
16342	0
16343	0
16344	0
16345	1
16346	0
16347	0
16348	0
16349	1
16350	0
16351	0
16352	0
16353	0
16354	1
16355	1
16356	0
16357	0
16358	0
16359	1
16360	0
16361	1
16362	0
16363	1
16364	1
16365	1
16366	1
16367	0
16368	0
16369	1
16370	0
16371	0
16372	1
16373	1
16374	0
16375	0
16376	0
16377	1
16378	1
16379	0
16380	0
16381	1
16382	0
16383	0
16384	0
16385	0
16386	0
16387	0
16388	1
16389	1
16390	1
16391	1
16392	1
16393	0
16394	0
16395	0
16396	0
16397	0
16398	0
16399	0
16400	0
16401	1
16402	0
16403	0
16404	1
16405	1
16406	1
16407	0
16408	0
16409	0
16410	1
16411	1
16412	0
16413	1
16414	1
16415	0
16416	0
16417	0
16418	1
16419	1
16420	1
16421	1
16422	0
16423	0
16424	0
16425	0
16426	0
16427	1
16428	0
16429	0
16430	1
16431	0
16432	0
16433	0
16434	0
16435	1
16436	1
16437	1
16438	1
16439	0
16440	1
16441	0
16442	0
16443	0
16444	1
16445	1
